product_id,estimated_stock_pct,quantity,temperature,unit_price,timestamp_day_of_month,timestamp_day_of_week,timestamp_hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables
ec4aa84b-bcb9-4b6a-b5ef-1ab2462e15a0,0.14,0.0,-0.17221288515406166,2.99,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.52,5.0,-0.17221288515406166,4.99,4,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ed7f6b14-67c9-42a4-8576-c803020eedda,0.62,0.0,-0.17221288515406166,19.99,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fcc9e0ca-ad36-4925-8306-4369afd6cd41,0.96,0.0,-0.17221288515406166,0.19,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fd66ac0b-3498-4613-8ec0-764686b0d864,0.63,0.0,-0.17221288515406166,7.99,4,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd77b5cb-498c-40ca-95d1-0f87f13dd0d8,0.655,0.0,-0.17221288515406166,3.19,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01ff0803-ae73-4234-971d-5713c97b7f4b,0.69,0.0,-1.1509375,14.19,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02b1a5a2-cd74-4e64-80f0-4667372bc394,0.42000000000000004,0.0,-1.1509375,7.99,4,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.66,0.0,-1.1509375,8.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
049b2171-0eeb-4a3e-bf98-0c290c7821da,0.18,1.0,-1.1509375,2.49,4,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04da844d-8dba-4470-9119-e534d52a03a0,0.84,0.0,-1.1509375,0.49,4,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.22499999999999998,0.0,-1.1509375,12.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
081dd786-e277-4e48-9ffa-b3096d4e9400,0.79,3.0,-1.1509375,10.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
088aa3ae-70f3-45af-8d63-15102b71bead,0.95,3.0,-1.1509375,9.49,4,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0c44fa23-9f95-446f-9052-884ae73475d0,0.13,0.0,-1.1509375,13.49,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0cc2986e-934c-447e-8f7b-a57b2ceb8693,0.89,0.0,-1.1509375,16.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0ec3890d-f4be-48a4-9358-291b3da7f578,0.275,0.0,-1.1509375,4.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100ab1ec-39f5-41bd-984f-485039575827,0.14,0.0,-1.1509375,19.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107cb949-f28d-4a4d-969b-05d17f0f53a8,0.24,0.0,-1.1509375,20.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11d26d48-e57a-499c-9415-aab3f7294615,0.035,0.0,-1.1509375,8.99,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14736243-d346-438f-9535-d80fcb9f3882,0.735,4.0,-1.1509375,1.49,4,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1648aa68-761e-439c-88d0-9e4163103fef,0.40499999999999997,0.0,-1.1509375,16.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16e43054-a634-40c3-98cf-3e84128ceba8,0.78,0.0,-1.1509375,7.49,4,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16e6119d-2e17-49b8-82e5-07f363b5cb08,0.6966666666666667,7.0,-1.1509375,4.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1862b01f-6852-447c-9c36-5e50f1def7ab,0.37,0.0,-1.1509375,8.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19911e58-7ae3-4d25-aabf-9682f92cbf96,0.745,2.0,-1.1509375,12.49,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1a98e37e-9c10-43a5-be3e-860555a09cec,0.48,0.0,-1.1509375,6.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.98,0.0,-1.1509375,16.49,4,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b35d2a0-00f8-4e6a-8fb1-85a0c5f0a5b3,0.37,0.0,-1.1509375,0.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.25,0.0,-1.1509375,8.19,4,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1dbe2caf-d1ed-486d-be49-13697c170a30,0.52,0.0,-1.1509375,18.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212740e6-e5ff-4aeb-9924-bccc96ba0ab1,0.84,0.0,-1.1509375,3.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.93,0.0,-1.1509375,9.99,4,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21f8aa00-bc6e-4c9d-8acf-2d3bb740f30b,0.765,1.0,-1.1509375,3.19,4,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22b55005-75b7-4f7d-b13e-d445dff55038,0.69,0.0,-1.1509375,10.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2360f50e-a196-42a0-82c2-b4f58de498e8,0.87,0.0,-1.1509375,19.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab19de3-f6ff-4344-ad59-e59fb6c9cfa8,0.52,0.0,-1.1509375,7.49,4,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.03,0.0,-1.1509375,16.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2c769073-9748-4623-87c0-7fae1a1e64d9,0.48000000000000004,0.0,-1.1509375,11.99,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2cee124c-ca13-4b13-a20a-253900ca2b81,0.88,0.0,-1.1509375,5.49,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d2a0893-437e-4e57-94cf-d60deef4fcb5,0.5,0.0,-1.1509375,5.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
323dac6f-7870-4360-99a7-3ee01f9aa0e9,0.82,0.0,-1.1509375,1.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34b5e479-bbf6-46ce-9af8-5425f4bca83e,0.59,3.0,-1.1509375,17.19,4,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35e00193-aa27-4121-87f4-6ac0d8a8671f,0.13,1.0,-1.1509375,0.49,4,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38392484-76da-4399-99b0-3f05dbe2cb83,0.64,0.0,-1.1509375,19.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39a238d9-af77-43ec-8f80-18a790972eb0,0.61,0.0,-1.1509375,7.49,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b6cb6b3-cc32-43e9-9cc5-28f750eeb8cf,0.635,4.0,-1.1509375,20.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3bc6c1ea-0198-46de-9ffd-514ae3338713,0.92,0.0,-1.1509375,3.99,4,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.295,0.0,-1.1509375,3.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.29,0.0,-1.1509375,7.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4061b578-318d-4d23-899b-1c3e11192a09,0.04,0.0,-1.1509375,10.99,4,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111902b-5c4f-4f6f-8768-557f1ca3f8d4,0.56,0.0,-1.1509375,12.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
421ecfc3-e8e7-4b00-a400-a9c5e7a68b3f,0.85,1.0,-1.1509375,5.49,4,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384a7bb-2ce4-4f32-ba37-5f77e3fecc69,0.98,0.0,-1.1509375,3.99,4,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459e1043-9c56-4c44-8aab-0f384fed51af,0.63,0.0,-1.1509375,6.49,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46867178-bebf-45ef-a894-5fd012d4cd4d,0.515,0.0,-1.1509375,9.49,4,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486059c8-a06f-4c4d-9938-5e8cca00cbb7,0.26,0.0,-1.1509375,11.19,4,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.62,0.0,-1.1509375,8.99,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4c529bbb-2443-43c7-806d-6e09c86ea578,0.01,4.0,-1.1509375,4.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4cb50be9-8c24-458c-b32b-99ad0a236af6,0.12,3.0,-1.1509375,16.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4e5ee8d4-6c3e-4dc3-b5eb-99d72d1348f0,0.34,0.0,-1.1509375,9.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.17,0.0,-1.1509375,16.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
514dddbc-9f85-4527-b848-351f8a24bc13,0.97,0.0,-1.1509375,2.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54b479bb-7e7a-4e63-8bef-1a1e17fefd1f,0.8633333333333333,0.0,-1.1509375,8.19,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5cf8c2ff-e5f3-44af-a83a-28a493595b9a,0.9,0.0,-1.1509375,5.99,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5da0c0fa-c01e-47a6-85b6-2bfb994fb96a,0.85,0.0,-1.1509375,10.19,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232cdff-0954-496a-b645-09c79abbd6e0,1.0,0.0,-1.1509375,8.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64acbd3c-a762-471e-a155-81add019ba3b,0.71,0.0,-1.1509375,3.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6880b9bc-31e4-470f-80d6-6a9088e1195a,0.67,1.0,-1.1509375,8.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68edf843-f13c-4ac8-bcf7-b3062266dbbb,0.49000000000000005,3.0,-1.1509375,0.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
693ecb17-5479-474e-8ff9-c2f93de898c0,0.33,2.0,-1.1509375,10.19,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69889c09-6d1a-4110-bb8b-a4670ab88ca6,0.34,0.0,-1.1509375,7.49,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69dd6cf3-06a7-4485-ac73-500e515039bf,0.01,0.0,-1.1509375,7.19,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6c8d0a2a-576a-432f-a090-c123dee91aaa,0.42,2.0,-1.1509375,15.49,4,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d3ccf80-5d87-42e8-94f9-2f4ec824e453,0.22,0.0,-1.1509375,16.19,4,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e7c011b-47f9-45bb-bc6a-c1b05cc51bb5,0.315,2.0,-1.1509375,20.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.66,0.0,-1.1509375,12.49,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f90377e-bf10-44bb-8b76-d4b3a520f31e,0.05,0.0,-1.1509375,6.49,4,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fdec15b-fd57-4920-a84f-211532cbe46a,0.78,0.0,-1.1509375,7.19,4,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70e2e525-5f68-4e6e-bbdb-2cd3a684888a,0.63,0.0,-1.1509375,4.99,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375c0b7-cc84-4cda-aec5-a902fcde85ad,0.31,0.0,-1.1509375,5.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.99,0.0,-1.1509375,10.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75d576b8-dab5-4663-9523-ec5f07819535,0.3,0.0,-1.1509375,6.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7629c8b7-16a3-458e-a327-0ccc346f70cf,0.425,4.0,-1.1509375,4.99,4,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79eab594-7c8c-4868-af6d-3bf0996b5010,0.39,0.0,-1.1509375,11.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7ad89727-c11d-4dc6-b14f-640c23c872f1,0.96,0.0,-1.1509375,7.19,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7b3efcb0-d2c6-4155-997f-758d80922ae6,0.225,0.0,-1.1509375,7.19,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bca9562-cea2-4f23-9ea0-14b532531af2,1.0,2.0,-1.1509375,10.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7c55cbd4-f306-4c04-a030-628cbe7867c1,0.27249999999999996,5.0,-1.1509375,0.19,4,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7cb00b7d-207a-4179-8f47-297f7f15c555,0.445,0.0,-1.1509375,8.99,4,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d153c63-1dcf-4fc1-a9cb-b1287988b9b4,0.48600000000000004,0.0,-1.1509375,7.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7e33937d-7b4d-426c-a72f-382485b6df26,0.45499999999999996,0.0,-1.1509375,9.49,4,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f478817-aa5b-44e9-9059-8045228c9eb0,0.24,3.0,-1.1509375,11.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.84,2.0,-1.1509375,4.49,4,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80210c7b-dba0-4f1c-8b6e-79686fdbe410,0.82,0.0,-1.1509375,4.49,4,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80da8348-1707-403f-8be7-9e6deeccc883,0.36,1.0,-1.1509375,0.19,4,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8653ceaf-6e7f-498c-b8ca-5a6bb6a15dae,0.03,0.0,-1.1509375,2.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8850dc95-5d7f-4f18-ba68-78ec90755ed1,0.14,0.0,-1.1509375,10.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89845097-f0ec-4702-bb65-85c67cf94490,0.58,0.0,-1.1509375,9.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89968f6a-b575-46ff-b71e-2238826be41b,0.39,10.0,-1.1509375,1.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8decbbe6-c2f7-49b5-bfce-f7b485c26e28,0.62,0.0,-1.1509375,15.19,4,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,0.02,1.0,-1.1509375,1.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
951aba8f-b7fc-4fba-b188-b9978cb96304,0.82,2.0,-1.1509375,5.49,4,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544c762-4800-4bf0-af5a-564dbc1b1aef,0.21,0.0,-1.1509375,9.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95a6c33e-121a-41b4-be1f-0299d535f748,0.605,0.0,-1.1509375,8.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97953db0-6328-4c29-8ea6-fbf63256395a,0.41,0.0,-1.1509375,4.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
988673af-7711-4bc0-aa57-09e5d2346989,0.5,0.0,-1.1509375,8.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99d5e147-5746-43d1-81e3-4a0faccc43bc,0.72,5.0,-1.1509375,22.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9cccbee3-9bee-45a0-9e46-23e3f4b446e8,0.21,0.0,-1.1509375,2.49,4,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9dac884e-865a-45a3-bb58-28bf02891ccf,0.43000000000000005,0.0,-1.1509375,18.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9e71fa82-7be2-4320-abd6-f8bc65b41913,0.52,0.0,-1.1509375,1.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9edd33d5-6d29-4094-ba4d-14ab68e85807,0.6950000000000001,0.0,-1.1509375,9.99,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13bd36b-acd1-402a-a009-4d1472e5e34a,0.19999999999999998,1.0,-1.1509375,1.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a40127d9-b081-4a0b-a154-011320a69c74,1.0,0.0,-1.1509375,1.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a4734239-0946-4508-8674-c758f829728d,0.4066666666666667,0.0,-1.1509375,7.19,4,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a614b853-9138-41fa-a268-e5753a63757d,0.31,0.0,-1.1509375,9.99,4,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a815517b-888d-4bc7-ab2e-07af3364ba57,0.7150000000000001,0.0,-1.1509375,2.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,0.5700000000000001,7.0,-1.1509375,4.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
acaefd9d-c58a-4c70-89cb-5dbebfaf6495,0.33,0.0,-1.1509375,7.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
add047b6-5946-49ff-8d86-17c0a7bfb763,0.42,1.0,-1.1509375,6.49,4,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.21,0.0,-1.1509375,7.49,4,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae7c026a-2854-4342-8e0b-b1186cedbbe3,0.8366666666666666,0.0,-1.1509375,8.99,4,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0a06565-d262-460e-9756-c17ecbd61ab5,0.03,2.0,-1.1509375,18.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.41,2.0,-1.1509375,8.19,4,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.45499999999999996,1.0,-1.1509375,18.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b69f63c7-8346-422f-b559-e1b00a53317d,0.26666666666666666,0.0,-1.1509375,8.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b909a6e6-c0aa-44a3-83fb-86917d787d83,0.96,0.0,-1.1509375,0.49,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b9c11cb8-14ab-4d09-96ce-5ecf041999d3,0.55,0.0,-1.1509375,15.99,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfb96a0d-e52e-4a88-8aba-ecb79e39441d,0.96,0.0,-1.1509375,1.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c1ababe7-3f53-457b-8456-9effd86f18f1,0.05,0.0,-1.1509375,8.19,4,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c4355226-5f80-40ab-b3aa-de4344834a5d,0.84,0.0,-1.1509375,2.49,4,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6a1bffa-3aa9-42ec-a137-7be02834c373,0.48,6.0,-1.1509375,11.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
caf41d5d-31a4-4a6d-aa2f-1bb00d9f8923,0.13,0.0,-1.1509375,0.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cb348f80-8092-496e-91c8-af88d817ec42,0.46,0.0,-1.1509375,5.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cbab5824-54de-447f-8282-6683f5a27a47,0.53,4.0,-1.1509375,10.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cc3a1429-09d7-4ded-bec3-7d90d1b344fc,0.79,0.0,-1.1509375,6.99,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.25,8.0,-1.1509375,4.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,0.48,2.0,-1.1509375,2.99,4,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8c45766-c665-47e4-9868-b634255e5b43,0.495,0.0,-1.1509375,9.19,4,4,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.81,0.0,-1.1509375,12.19,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dcf069af-eb15-4d2f-a779-f014df1d8868,0.345,0.0,-1.1509375,11.19,4,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e192d4a3-6458-41ae-a6ba-135ed1d4f0fc,0.54,0.0,-1.1509375,2.19,4,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
